EquipId, EquipType, Date, Time, Duration, Status, Code, Category, Reason, Comments , Component, WO, Action
T201, Lieb T282B,30-Mar-12,23:57:07,1:23:18, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, SIEMENS CODE LAINNNYA (ET),5201, FB216374, RESET
T201, Lieb T282B,31-Mar-12,9:55:51,1:33:07, Down,401, Pit  UnSched. Maint., REPAIR TIME, SEAT OPR VIBRATION,7300, FB216441, REPLACED SHOCK ABSORBER
T201, Lieb T282B,31-Mar-12,17:37:42,1:08:38, Down,401, Pit  UnSched. Maint., REPAIR TIME, LIMP MODE,5201, FB216505, RESET
T201, Lieb T282B,31-Mar-12,21:19:15,1:00:04, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS LIMP MODE,5201, FB216505, RESET LIMP MODE
T201, Lieb T282B,01-Apr-12,4:27:17,0:31:58, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS CODE LAINNNYA (ET),5201, FB216505, RESET
T201, Lieb T282B,01-Apr-12,8:18:21,0:16:18, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,01-Apr-12,9:15:16,0:52:50, Down,402, Pit  UnSched. Maint., NO LABOUR AVAILABLE, RETARD PROBLEM,5201,  , WAITING ELECTRICIAN
T201, Lieb T282B,01-Apr-12,10:08:06,4:41:54, Down,401, Pit  UnSched. Maint., REPAIR TIME, RETARD FAIL,3120, FB216641, REPLACE SPEED SENSOR MOTOR A
T201, Lieb T282B,01-Apr-12,14:50:00,8:00:00, Down,401, Pit  UnSched. Maint., REPAIR TIME, RETARD FAIL,3120, FB216641, REPLACE SPEED SENSOR MOTOR A
T201, Lieb T282B,01-Apr-12,22:50:00,8:00:00, Down,401, Pit  UnSched. Maint., REPAIR TIME, RETARD FAIL,3120, FB216641, REPAIR WIRING
T201, Lieb T282B,02-Apr-12,6:50:00,8:00:00, Down,401, Pit  UnSched. Maint., REPAIR TIME, RETARD FAIL,1400, FB216641, REPAIR WERING AXLE BOX
T201, Lieb T282B,02-Apr-12,14:50:00,8:00:00, Down,401, Pit  UnSched. Maint., REPAIR TIME, RETARD FAIL,1400, FB216641, REPAIR WERING AXLE BOX
T201, Lieb T282B,02-Apr-12,22:50:00,8:00:00, Down,401, Pit  UnSched. Maint., REPAIR TIME, RETARD FAIL,3120, FB216641, REPLACE GATE UNIT 
T201, Lieb T282B,03-Apr-12,6:50:00,0:20:20, Down,202, Main UnSched. Maint., NO LABOUR AVAILABLE, RETARD FAIL,1400, FB216641, WAIT LABOUR
T201, Lieb T282B,03-Apr-12,7:10:20,7:39:40, Down,201, Main UnSched. Maint., REPAIR TIME, RETARDER FAILURE,3120, FB216641, IP CHECK RETARDER
T201, Lieb T282B,03-Apr-12,14:50:00,8:00:00, Down,201, Main UnSched. Maint., REPAIR TIME, RETARDER FAILURE,3120, FB216641, CHECK SYSTEM RETARD
T201, Lieb T282B,03-Apr-12,22:50:00,3:51:01, Down,201, Main UnSched. Maint., REPAIR TIME, BOLT CENTER DECK BROKEN,7050, HT413806, CONTINUE TROUBLE SHOOTING
T201, Lieb T282B,04-Apr-12,2:41:01,2:34:43, Down,201, Main UnSched. Maint., REPAIR TIME, WORK LAMP OFF 2EA,1400, HT413820, REPLACE LAMP
T201, Lieb T282B,04-Apr-12,22:04:42,0:45:18, Down,401, Pit  UnSched. Maint., REPAIR TIME, LIMP MODE INV MOTOR B,5201, FB217220, DOWNLOAD
T201, Lieb T282B,04-Apr-12,22:50:00,0:25:13, Down,401, Pit  UnSched. Maint., REPAIR TIME, LIMP MODE INV MOTOR B,5201, FB217220, RESET AND DOWN LOAD
T201, Lieb T282B,05-Apr-12,3:55:06,1:52:12, Down,402, Pit  UnSched. Maint., NO LABOUR AVAILABLE, AUTOLUBE ON,8000, FB217252, TOP UP GREASE & WAITING FLUIDCON
T201, Lieb T282B,05-Apr-12,7:27:30,3:00:23, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, GREASE PUMP PROBLEM ,8000, FB217310, W/L
T201, Lieb T282B,05-Apr-12,10:27:53,0:15:21, Down,401, Pit  UnSched. Maint., REPAIR TIME, GREASE PUMP PROBLEM,8000, FB217310, REPAIR GREASE PUMP
T201, Lieb T282B,05-Apr-12,12:44:34,1:40:56, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 123,5201, FB217311, RESET AND GRID DRY
T201, Lieb T282B,06-Apr-12,14:59:03,1:58:12, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 5 6,1250, FB217478, REPLACE FUEL SENSOR
T201, Lieb T282B,06-Apr-12,17:21:42,0:21:50, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 5 6,9999, FB217478, NO DEFFECT
T201, Lieb T282B,07-Apr-12,19:49:25,1:07:11, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 30,1000, FB217716, RESET & TUGHTEN ROD BOLT
T201, Lieb T282B,07-Apr-12,21:34:46,0:09:13, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,08-Apr-12,0:58:26,1:00:08, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 25,1000, FB217716, REPLACE OIL FILTER/CHECK PARTICEL
T201, Lieb T282B,08-Apr-12,8:15:12,6:34:48, Down,301, Main Sched. Maint., SERVICE OVERHAUL, SERVICE 250 HRS,9000,801419, SERVICE
T201, Lieb T282B,08-Apr-12,14:50:00,0:11:29, Down,301, Main Sched. Maint., SERVICE OVERHAUL, SERVICE 250 HRS,9000,801419, SERVICE
T201, Lieb T282B,08-Apr-12,16:46:20,0:24:56, Down,201, Main UnSched. Maint., REPAIR TIME, COMP SIEMENS HOT,5201, HT414400, COOLING DOWN
T201, Lieb T282B,09-Apr-12,12:34:55,2:15:05, Down,401, Pit  UnSched. Maint., REPAIR TIME, AC HOT,7320, FB218051, REPLACE COMPRESSOR
T201, Lieb T282B,09-Apr-12,14:50:00,0:32:54, Down,401, Pit  UnSched. Maint., REPAIR TIME, COMPRESSOR AC FAIL,7320, FB218051, REPLACE COMPRESSOR AC
T201, Lieb T282B,09-Apr-12,20:32:41,0:00:29, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, AC PROBLEM,7320, FB218091, W/L
T201, Lieb T282B,09-Apr-12,20:33:10,0:49:58, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, AC PROBLEM,7320, FB218091, W/L
T201, Lieb T282B,09-Apr-12,21:23:08,0:03:34, Down,401, Pit  UnSched. Maint., REPAIR TIME, AC PROBLEM ,7320, FB218091, REPAIR AC
T201, Lieb T282B,10-Apr-12,3:36:43,0:40:43, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, AC PROBLEM,7320, FB218091, W/L
T201, Lieb T282B,10-Apr-12,4:17:26,0:27:09, Down,401, Pit  UnSched. Maint., REPAIR TIME, AC PROBLEM,7320, FB218091, REPAIR
T201, Lieb T282B,10-Apr-12,10:17:08,0:05:37, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,10-Apr-12,12:30:11,1:10:10, Down,401, Pit  UnSched. Maint., REPAIR TIME, AUTOLUBE ON,8000, FB218243, TOP UP GREASE
T201, Lieb T282B,11-Apr-12,2:03:59,0:42:04, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, GREASE PROBLEM,8000, FB218316, W/L.
T201, Lieb T282B,11-Apr-12,2:46:03,0:49:08, Down,401, Pit  UnSched. Maint., REPAIR TIME, GREASE PROBLEM,8000, FB218316, RESET ADJUST PRESSURE
T201, Lieb T282B,12-Apr-12,21:10:01,0:51:32, Down,405, Pit  UnSched. Maint., OTHER, SUSPENSI PROBLEM,7200,  , CHECK SUSPENSION STILL OK
T201, Lieb T282B,13-Apr-12,4:41:52,0:03:01, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,13-Apr-12,8:34:42,0:18:55, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, INSPECTION,9000,  ,  
T201, Lieb T282B,13-Apr-12,15:26:11,0:00:07, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE NOISE,1000,  ,  
T201, Lieb T282B,13-Apr-12,15:26:18,0:42:28, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE (ET),1000,  ,  
T201, Lieb T282B,13-Apr-12,18:01:30,2:25:34, Down,202, Main UnSched. Maint., NO LABOUR AVAILABLE, FRONT SUSPENSION LEAKS,7200,  , W/LABOUR
T201, Lieb T282B,13-Apr-12,20:27:04,1:28:45, Down,201, Main UnSched. Maint., REPAIR TIME, RF SUSPENSION DROP,7200, HT415045, ADJUST SUSPENSION
T201, Lieb T282B,14-Apr-12,7:28:24,1:05:30, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, GREASE PROBLEM,8000, FB218316, W/L
T201, Lieb T282B,14-Apr-12,8:33:54,0:57:13, Down,401, Pit  UnSched. Maint., REPAIR TIME, GREASE PROBLEM,8000, FB218316, TOP UP GREASE
T201, Lieb T282B,14-Apr-12,10:07:58,4:10:29, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, GREASE PROBLEM,8000, FB218316, W/L
T201, Lieb T282B,14-Apr-12,14:18:27,0:31:33, Down,401, Pit  UnSched. Maint., REPAIR TIME, GREASE PROBLEM,8000, FB218316, REPLACE GREASE PUMP
T201, Lieb T282B,14-Apr-12,14:50:00,0:27:55, Down,401, Pit  UnSched. Maint., REPAIR TIME, GREASE PROBLEM,8000, FB218316, REPLACE GREASE PUMP
T201, Lieb T282B,15-Apr-12,1:29:37,0:14:40, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 123,5201,  , RESET
T201, Lieb T282B,15-Apr-12,6:02:06,0:09:13, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,15-Apr-12,23:25:58,0:14:04, Down,401, Pit  UnSched. Maint., REPAIR TIME, SEAT BELT/KURSI RUSAK,7300, FB219121, REPAIR SEAT OPP
T201, Lieb T282B,17-Apr-12,13:01:21,1:03:34, Down,401, Pit  UnSched. Maint., REPAIR TIME, SBS STUCK,7600, FB219343, RESET AND REPAIR COVER DOOR
T201, Lieb T282B,18-Apr-12,5:04:18,1:45:42, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, FIRE ALARM,7600, FB219464, WAITING FLUIDCON
T201, Lieb T282B,18-Apr-12,6:50:00,1:13:07, Down,401, Pit  UnSched. Maint., REPAIR TIME, FIRE ALARM/WAIT FLUIDCON,7600, FB219464, REPAIR CONTROL FIRE
T201, Lieb T282B,18-Apr-12,9:21:36,0:43:05, Down,401, Pit  UnSched. Maint., REPAIR TIME, FIRE ALARM,7600, FB219464, RESET
T201, Lieb T282B,18-Apr-12,11:09:00,3:03:14, Down,403, Pit  UnSched. Maint., WAITING ON PARTS, FIRE ALARM,7600, FB219464, WAITING PARTS
T201, Lieb T282B,18-Apr-12,20:24:42,0:42:43, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 30,1000, FB217716, RESET
T201, Lieb T282B,18-Apr-12,21:07:25,1:42:35, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, FIRE ALARM PROBLEM ,7600, FB219598, W/L
T201, Lieb T282B,18-Apr-12,22:50:00,1:02:44, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, FIRE ALARM PROBLEM ,7600, FB219598, W/L
T201, Lieb T282B,18-Apr-12,23:52:44,0:42:22, Down,401, Pit  UnSched. Maint., REPAIR TIME, FIRE ALARM PROBLEM ,7600, FB219598, REPAIR WIRING
T201, Lieb T282B,19-Apr-12,1:50:12,1:11:04, Down,401, Pit  UnSched. Maint., REPAIR TIME, LAMPU/ELEC PROBLEM,1400, FB219604, REPAIR WIRING
T201, Lieb T282B,19-Apr-12,7:50:12,1:33:01, Down,402, Pit  UnSched. Maint., NO LABOUR AVAILABLE, FIRE ALARM ON,7600,  , WAITING FLUIDCON
T201, Lieb T282B,19-Apr-12,9:23:13,0:25:57, Down,401, Pit  UnSched. Maint., REPAIR TIME, FIRE ALARM ON,7600, FB219659, RESET FIRE CONTROL
T201, Lieb T282B,19-Apr-12,10:59:43,1:54:56, Down,402, Pit  UnSched. Maint., NO LABOUR AVAILABLE, FIRE ALARM,7600,  , WAITING FLUIDCON
T201, Lieb T282B,19-Apr-12,12:54:39,0:18:11, Down,401, Pit  UnSched. Maint., REPAIR TIME, FIRE ALARM ON,7600, FB219659, REPAIR CONTROL
T201, Lieb T282B,20-Apr-12,10:56:37,3:47:56, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE SUPERVISON,5201,  , CLEN UP CARD L71/L63
T201, Lieb T282B,20-Apr-12,16:29:57,6:01:25, Down,201, Main UnSched. Maint., REPAIR TIME, FR SUSP DROP,7200, FB219915, ADJUST
T201, Lieb T282B,21-Apr-12,6:06:22,0:01:51, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,22-Apr-12,9:02:28,2:50:18, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT,5201, FB220132, LIMUD/REPAIR WAIRING MTR A/B
T201, Lieb T282B,22-Apr-12,12:19:17,0:10:13, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,22-Apr-12,16:03:28,0:37:53, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, SIEMENS CODE LAINNNYA (ET),5201, FB220172,  
T201, Lieb T282B,22-Apr-12,19:19:31,0:30:57, Down,401, Pit  UnSched. Maint., REPAIR TIME, FR SUSP DROP,7200, HT415903, CHECK SUSP
T201, Lieb T282B,22-Apr-12,19:50:28,0:33:55, Down,410, Pit  UnSched. Maint., TRAVEL TO & FROM W/SHOP, FR SUSP DROP,7200,  , TRAVEL
T201, Lieb T282B,22-Apr-12,20:24:23,2:25:37, Down,201, Main UnSched. Maint., REPAIR TIME, RF SUSPENSION DROP,7200, HT415903, ADJUST
T201, Lieb T282B,22-Apr-12,22:50:00,0:26:22, Down,201, Main UnSched. Maint., REPAIR TIME, RF SUSPENSION DROP,7200, HT415903, ADJUST
T201, Lieb T282B,24-Apr-12,0:30:44,0:02:39, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,24-Apr-12,0:33:23,1:16:24, Down,401, Pit  UnSched. Maint., REPAIR TIME, SUSPENSI PROBLEM,7200, FB220360,  
T201, Lieb T282B,24-Apr-12,16:16:10,1:27:03, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 25,1000, FB220477, CHECK PARTICLE
T201, Lieb T282B,25-Apr-12,14:19:28,0:19:27, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, SIEMENS FAULT 41,5201, FB220623, W/L
T201, Lieb T282B,25-Apr-12,14:45:37,0:04:23, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, SIEMENS FAULT 41,5201, FB220623, W/L
T201, Lieb T282B,25-Apr-12,14:50:00,0:55:15, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 41,5201, FB220623, REPAIR WIRING
T201, Lieb T282B,25-Apr-12,17:09:40,0:50:03, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, AC PROBLEM,7320, FB220766, W/L
T201, Lieb T282B,25-Apr-12,17:59:43,0:13:06, Down,401, Pit  UnSched. Maint., REPAIR TIME, AC PROBLEM ,7320, FB220766, CHARGING FREON
T201, Lieb T282B,25-Apr-12,20:34:50,0:50:52, Down,401, Pit  UnSched. Maint., REPAIR TIME, FUEL GAGE ERROR,1250, FB220648, REPAIR FUEL GAGE SENSOR
T201, Lieb T282B,26-Apr-12,9:01:34,0:40:50, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS CODE LAINNNYA (ET),5201,  , RESET
T201, Lieb T282B,27-Apr-12,14:50:00,1:07:58, Down,405, Pit  UnSched. Maint., OTHER, AC PROBLEM,9999,  , OPR SALAH PUTAR SWITCH THERMOSTAT
T201, Lieb T282B,27-Apr-12,22:35:04,0:14:56, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, ENGINE CODE 30,1000, FB220941, W/L
T201, Lieb T282B,27-Apr-12,22:50:00,0:05:15, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, ENGINE CODE 30,1000, FB220941, REPAIR WIRING
T201, Lieb T282B,28-Apr-12,8:54:07,0:24:03, Down,405, Pit  UnSched. Maint., OTHER, HYDRAULIC OIL LEAKING,9999,  , WATER FROM DUMP BODY
T201, Lieb T282B,28-Apr-12,9:53:17,0:09:37, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,29-Apr-12,5:01:31,0:46:44, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE (ET),1000, FB221094, W/L
T201, Lieb T282B,29-Apr-12,8:45:56,0:05:49, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 413,1000, FB221094, RESET
T201, Lieb T282B,30-Apr-12,3:47:53,0:28:41, Down,402, Pit  UnSched. Maint., NO LABOUR AVAILABLE, SUSPENSI PROBLEM,7200,,Suspension Cylinder
T201, Lieb T282B,30-Apr-12,4:16:34,0:14:19, Down,410, Pit  UnSched. Maint., TRAVEL TO & FROM W/SHOP, LF SUSP DROP,7200,,Suspension Cylinder
T201, Lieb T282B,30-Apr-12,4:30:53,1:04:05, Down,201, Main UnSched. Maint., REPAIR TIME, LF SUSPENSION DROP,7200, FB221247, ADJUST
T201, Lieb T282B,30-Apr-12,8:54:58,1:00:09, Down,317, Main Sched. Maint., WASHING EOUIPMENT, SERVICE 2500 HRS,9000,806852, WASHING UNIT
T201, Lieb T282B,30-Apr-12,9:55:07,4:54:53, Down,301, Main Sched. Maint., SERVICE OVERHAUL, SERVICE 2500 HRS,9000,806852, SERVICE
T201, Lieb T282B,30-Apr-12,14:50:00,4:10:00, Down,301, Main Sched. Maint., SERVICE OVERHAUL, SERVICE 2500 HRS,9000,806852, SERVICE
T201, Lieb T282B,30-Apr-12,19:00:00,3:50:00, Down,203, Main UnSched. Maint., WAITING ON PARTS, BATTERY FLAT 2EA,1400, HT416800, WAIT ON PART
T201, Lieb T282B,30-Apr-12,22:50:00,4:10:00, Down,203, Main UnSched. Maint., WAITING ON PARTS, BATTERY FLAT 2EA,1400, HT416800, WAIT ON PART
T201, Lieb T282B,01-May-12,3:00:00,0:45:00, Down,201, Main UnSched. Maint., REPAIR TIME, BATTERY FLAT 2EA,1400, HT416800, REPLACE BATTERY
T201, Lieb T282B,01-May-12,3:45:00,3:05:00, Down,301, Main Sched. Maint., SERVICE OVERHAUL, SERVICE 2500 HRS,9000,806852, SERVICE
T201, Lieb T282B,01-May-12,6:50:00,2:35:29, Down,203, Main UnSched. Maint., WAITING ON PARTS, SERVICE 2500 HRS,9000,806852, COMPLETET SERVICE
T201, Lieb T282B,01-May-12,10:13:17,0:13:43, Down,401, Pit  UnSched. Maint., REPAIR TIME, FIRE ALARM FAIL,7600, FB221463, REPAIR WAIRING
T201, Lieb T282B,01-May-12,21:29:33,1:20:27, Down,401, Pit  UnSched. Maint., REPAIR TIME, LIMP MODE MOTOR B,5201, FB221575, RESET
T201, Lieb T282B,01-May-12,22:50:00,0:01:11, Down,401, Pit  UnSched. Maint., REPAIR TIME, LIMP MODE MOTOR B,5201, FB221575, RESET
T201, Lieb T282B,02-May-12,8:24:57,0:04:50, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,02-May-12,23:53:01,0:21:24, Down,401, Pit  UnSched. Maint., REPAIR TIME, SUSP LR DROP,7200, FB221247, CHECK PRESSURE
T201, Lieb T282B,03-May-12,4:06:27,0:27:30, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 26,5201, FB221851, RESET
T201, Lieb T282B,03-May-12,6:06:11,0:05:28, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, O/DUE PM,9999,  ,  
T201, Lieb T282B,03-May-12,19:04:11,0:34:28, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 63,1000, FB221954, REPLACE BRETHER
T201, Lieb T282B,03-May-12,19:38:39,1:11:51, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 63,1000, FB221954, REPLACE BRETHER
T201, Lieb T282B,04-May-12,20:36:00,1:38:42, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENINE CODE 64,1000, FB221954, CLEAN UP BREATHER
T201, Lieb T282B,05-May-12,2:02:41,0:20:15, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,06-May-12,2:21:53,0:33:33, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, COOLANT LEVEL LOW,1350, FB222254, W/L MTU
T201, Lieb T282B,06-May-12,2:55:26,0:11:38, Down,401, Pit  UnSched. Maint., REPAIR TIME, COOLANT LEVEL LOW,1350, FB222254, CHECK COOLANT LEVEL
T201, Lieb T282B,06-May-12,11:41:20,0:03:53, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,06-May-12,14:09:54,0:40:06, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 24,1000, FB222298, CHECK HARNESS COOLANT SENSOR
T201, Lieb T282B,06-May-12,14:50:00,1:08:42, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 24,1000, FB222298, TOP UP COOLANT & CHECK HARNESS
T201, Lieb T282B,06-May-12,17:44:30,3:45:39, Down,401, Pit  UnSched. Maint., REPAIR TIME, HYDRAULIC OIL LEAKING,5050, FB222331, REPLACE HOSE HYD
T201, Lieb T282B,07-May-12,4:05:00,0:31:13, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, AC PROBLEM,7320, FB222370, W/L
T201, Lieb T282B,07-May-12,4:36:13,1:04:37, Down,401, Pit  UnSched. Maint., REPAIR TIME, AC PROBLEM ,7320, FB222370, REPLACE V-BELT AC
T201, Lieb T282B,07-May-12,17:14:33,4:27:30, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 57 59,1000, FB222486, REPAIR COOLANT SENSOR & TOP UP CO
T201, Lieb T282B,08-May-12,1:37:40,1:59:35, Down,401, Pit  UnSched. Maint., REPAIR TIME, HOSE STEERING LEAKING,4300, FB222519, CHECK HOSE STEERING
T201, Lieb T282B,08-May-12,3:37:15,0:25:04, Down,403, Pit  UnSched. Maint., WAITING ON PARTS, HOSE STEERING LEAKING,4300, FB222519, W/P
T201, Lieb T282B,08-May-12,4:02:19,2:37:18, Down,401, Pit  UnSched. Maint., REPAIR TIME, HOSE STEERING LEAKING,4300, FB222519, REPLACE HOSE STEERING
T201, Lieb T282B,08-May-12,9:31:38,0:22:26, Down,410, Pit  UnSched. Maint., TRAVEL TO & FROM W/SHOP, COOLANT PIPE LEAK,1350, FB222254, TRAVELING TO M.SHOP
T201, Lieb T282B,08-May-12,9:54:04,4:55:56, Down,201, Main UnSched. Maint., REPAIR TIME, COOLANT PIPI LEAK,1350, FB222254, REPLACE COOLANT PIPE
T201, Lieb T282B,08-May-12,14:50:00,0:18:00, Down,201, Main UnSched. Maint., REPAIR TIME, COOLANT PIPI LEAK,1350, FB222254, REPLACE COOLANT PIPE
T201, Lieb T282B,08-May-12,16:51:04,1:01:54, Down,405, Pit  UnSched. Maint., OTHER, AC TOO HOT,9999,  , NO DEFECT
T201, Lieb T282B,09-May-12,19:05:30,0:33:09, Down,405, Pit  UnSched. Maint., OTHER, HOURS METER FAIL,7600,  , BACK LOG
T201, Lieb T282B,09-May-12,21:45:36,0:04:43, Down,401, Pit  UnSched. Maint., REPAIR TIME, HOURS METER FAIL,7600, FB222813, REPLACE
T201, Lieb T282B,09-May-12,22:16:27,0:01:24, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,10-May-12,6:20:01,0:29:59, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, TYRE POS 6 PLATE,4200,  ,  
T201, Lieb T282B,10-May-12,6:50:00,2:01:50, Down,810, Tyre  UnSched. Maint., TRAVEL TO & FROM W/SHOP, SWCT TYRE POS 6,4200,  ,  
T201, Lieb T282B,10-May-12,8:51:50,2:38:21, Down,801, Tyre  UnSched. Maint., REPAIR TIME, SWCT TYRE POS 6,4200,  ,  
T201, Lieb T282B,11-May-12,9:03:32,0:12:47, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,11-May-12,17:15:45,0:36:42, Down,401, Pit  UnSched. Maint., REPAIR TIME, MONITOR SBS STUCK,7600, FB223160, REPAIR SBS
T201, Lieb T282B,11-May-12,18:00:00,3:43:40, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS CODE LAINNNYA (ET),7600, FB223160, W/L
T201, Lieb T282B,13-May-12,2:55:33,0:52:53, Down,401, Pit  UnSched. Maint., REPAIR TIME, BATTERY LOW VOLTAGE,1400, FB223277, JUMPER BATTERY
T201, Lieb T282B,13-May-12,6:59:25,1:05:38, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, BATTERY LOAD INDICATOR AKTIF,1400, FB223424, CHECK ALT 24V
T201, Lieb T282B,13-May-12,8:05:03,2:16:00, Down,403, Pit  UnSched. Maint., WAITING ON PARTS, BATTERY LOAD INDICATOR ON,1400, FB223424, W/P
T201, Lieb T282B,13-May-12,10:21:03,0:59:47, Down,401, Pit  UnSched. Maint., REPAIR TIME, BATTERY LOAD INDICATOR ON,1400, FB223424, REPLACE ALT 24V
T201, Lieb T282B,14-May-12,11:59:08,0:29:18, Down,401, Pit  UnSched. Maint., REPAIR TIME, LIMP MODE,5201, FB223613, RESET
T201, Lieb T282B,14-May-12,18:35:51,1:42:51, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, PARKING BRAKE PROB,4250, FB223652, W/L
T201, Lieb T282B,14-May-12,20:18:42,0:11:16, Down,401, Pit  UnSched. Maint., REPAIR TIME, PARKING BRAKE PROB,4250, FB223652, REPAIR SOLENOID
T201, Lieb T282B,15-May-12,1:42:46,0:17:54, Down,401, Pit  UnSched. Maint., REPAIR TIME, HOIST DUMP LOW POWER,5050, FB223691, REPAIR PROXIMITY TOP CABIN
T201, Lieb T282B,15-May-12,8:45:22,0:25:32, Down,401, Pit  UnSched. Maint., REPAIR TIME, LIMP MODE,5201, FB223735, RESET
T201, Lieb T282B,15-May-12,21:56:19,0:53:41, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 25,1000, FB223833, REPLACE OIL FILTER 2 EA
